461,2405,3.641581,1072838390
458,3285,2.506742,1471387085
355,165,3.457219,846062521
625,4487,2.830105,1157273661
458,97923,3.002043,1471386120
510,2302,3.627562,939329252
473,551,3.886963,958950245
235,2857,3.931654,1213808043
576,911,3.729036,1012593636
473,930,4.341226,944062114
668,151,3.715486,847271431
431,42738,3.378171,1148090947
295,4388,3.199068,1092067676
389,3145,3.706903,965181775
526,1967,3.756955,1024929350
125,6942,3.848303,1147861798
609,1259,4.111680,939462104
403,106920,3.793596,1462947321
39,364,4.113063,1389806534
325,2028,3.718150,1451519698
196,1964,3.492262,977755058
655,802,3.704442,1145392192
16,1831,2.117372,1166586439
523,19,2.768968,1391351897
206,58025,3.058409,1442152400
131,953,3.793229,1138999770
269,110,4.025662,1314894053
95,70286,3.713631,1291779687
548,4474,3.068492,1022678648
119,674,3.424701,951009005
208,779,1.939543,1258440296
270,1619,3.507495,883223474
665,71535,3.793754,1343747128
106,431,3.618749,1086095202
18,6790,3.750551,1127475092
120,2617,2.798314,945993697
284,33004,3.641100,1117946157
453,104,2.985849,976421834
119,260,4.388408,951008797
527,1,3.837258,1428641074
435,107,3.488203,886373716
387,306,3.645537,1047113156
519,158,3.360991,945369320
476,8972,2.762354,1447072593
599,4489,2.885749,1057554801
188,2599,4.036251,1228073080
49,5349,3.523780,1322167657
531,832,3.498360,879014545
389,3117,3.615639,965181806
409,541,3.890758,933032411
300,1729,4.195127,1344181196
605,2953,2.667796,1277532716
300,849,3.958923,1344177232
327,3308,3.787968,966009788
388,1281,4.306073,974682905
263,100159,3.232450,1433901145
565,1060,4.172082,974711674
49,61240,3.729446,1305605640
18,6584,3.140386,1127475452
425,1250,3.725431,1088826555
16,117176,3.242906,1425875426
635,355,2.826604,1309492267
389,2490,3.578456,946509381
625,7143,3.161408,1111924609
545,98154,4.082823,1435790186
400,593,3.716345,841562177
23,6365,3.141508,1131663156
214,52885,3.120734,1462638917
233,1590,3.545551,955086434
244,6503,2.543524,1100510571
506,930,3.568547,1340405741
120,2155,3.334595,952582538
464,457,3.806862,1049913035
189,368,3.562295,841064018
565,39,3.759763,974714239
58,1459,3.417654,907762885
417,593,3.807907,841446638
21,1,3.413155,1238729767
87,780,3.276333,848159406
44,3156,3.128172,974770248
379,1120,3.642637,1443294063
111,227,3.918270,840100758
213,2642,2.679609,1228087088
519,7,3.569451,945361906
74,52952,3.747837,1255502672
160,913,4.236323,1183518836
403,8644,3.567043,1443394485
179,1348,3.675110,1437428224
429,1080,4.275150,1304142495
158,1961,3.705549,1292893076
451,4235,4.353518,1475737258
576,57,3.248188,1012606184
548,76293,3.252307,1285807709
188,953,3.904599,1230361942
581,4886,3.718502,1155484618
469,1997,3.386272,1296197034
593,1371,3.646470,995421702
653,49286,3.883237,1440265591
178,442,3.545247,907380203
650,364,3.667336,834424884
283,1097,3.812508,1111611848
214,1275,2.967800,1462639102
548,4927,3.364809,1053171780
243,380,4.139783,956683116
53,8368,3.946509,1231767956
192,161,3.650988,839925587
214,8870,2.782817,1462644086
103,3179,3.883311,957893972
473,903,4.284380,939072776
497,315,3.598148,834060790
176,276,3.340451,1052836139
73,4025,2.491686,1461784048
548,91658,3.740438,1372000086
413,1769,2.804656,993089991
248,1270,4.188483,953271023
472,39446,3.658945,1251234851
620,225,3.072735,831921914
593,785,4.029953,995420733
248,915,4.030047,953100371
625,4084,2.981000,1019124686
453,193,2.694673,976427569
467,2355,4.072928,944979562
354,6333,3.141902,1112268983
381,8910,3.520905,1133970715
501,4025,2.747543,1228963424
440,4370,2.728777,1041114349
196,2568,2.742944,977724492
76,2167,3.401308,1165607133
161,1135,3.657257,974257516
645,608,4.509743,944934043
479,356,4.245478,1446621713
22,1222,3.926657,853851222
41,68157,4.394778,1466993490
243,368,4.003863,956684438
295,7303,3.568579,1119922983
295,1088,3.548318,1055278624
391,733,3.474555,867072841
597,466,3.264462,1139402969
16,4621,2.248642,997937575
481,1920,3.482703,1272665583
562,1198,4.016588,1172695997
313,3253,3.048237,959933947
564,74458,4.083218,1438374877
106,7836,4.058083,1086272346
597,1208,4.058952,1138658311
403,79224,3.181080,1467617551
554,1304,4.018285,1423010992
91,1552,3.161274,875517306
469,5669,3.408000,1296196947
655,480,4.170511,1145391789
606,4040,2.854125,980176812
403,87520,3.232836,1462946218
286,3695,2.941400,965089335
120,2769,3.074750,989622527
595,1197,4.237591,938947985
588,1131,4.089219,1112055598
16,59315,3.000151,1216576545
31,1732,4.112599,945122710
207,1957,3.900686,900784241
469,2028,3.412341,1296195573
158,2858,3.952693,1292540589
565,2876,3.372502,974714026
96,2109,3.914123,1019022736
381,122904,3.451114,1460162747
132,4034,3.924797,992232012
23,1682,3.680519,1131663443
472,5299,3.490231,1273433502
284,6711,3.955161,1114525026
458,4351,2.885881,1471387558
21,344,3.107999,1238729802
9,6879,3.708273,1154400253
57,21,3.554569,1470350794
323,2076,4.208336,974698728
160,3037,4.134471,1183519404
331,1172,3.820921,948575236
611,3752,2.596667,1348595166
210,494,3.159479,1265780066
24,1208,4.020512,1148670275
20,1218,3.880485,855192385
245,8361,2.893507,1448175944
441,344,3.186635,835336972
312,1268,3.198276,897488961
347,2011,3.275167,1159734795
347,5219,3.415583,1044650979
182,2003,4.317188,1154542815
16,2005,3.284789,997938630
648,2278,3.951364,947292818
431,1197,4.290736,1111489266
530,7493,3.816615,1099195801
408,4021,4.135539,978801610
18,247,4.097444,1127471027
421,953,3.981214,892820960
312,2470,3.083986,1076969290
637,562,3.930469,855227547
14,531,3.376568,1331379483
543,4973,4.014108,1424965333
389,8464,3.874997,1087093182
381,6934,3.006507,1068327357
427,60514,3.278970,1310388086
440,1079,3.561469,1041115125
510,2081,3.580478,939471469
248,648,3.456807,953102465
625,81845,3.700858,1328370855
356,858,4.218664,1130104975
469,356,3.311651,1296195502
254,3174,3.207017,1215832366
443,7979,4.055809,1227967887
176,4700,3.119570,1052883635
471,2867,3.191884,1234089747
325,1200,3.766004,1451524345
387,2959,3.845676,1047112848
408,628,4.075672,962647553
283,1777,3.134151,1111493068
381,140928,2.602038,1457978987
196,973,3.631369,977743706
214,30793,2.779713,1462640634
151,6539,3.629745,1113907082
476,70336,3.059595,1447778590
573,81845,3.909018,1436465743
606,2870,3.152468,980175138
127,455,3.205115,833287220
16,83270,2.623874,1361078285
625,2001,2.937312,1164622247
395,529,3.460462,1297524846
103,2973,4.192467,956599061
125,7438,3.706521,1147862207
548,67193,3.007077,1291481406
216,1085,3.676232,860561158
595,1394,4.415875,938947869
33,31,3.310119,834828440
78,2640,3.295740,1163219366
96,3877,3.400044,1016317856
295,30816,3.762740,1105648036
112,339,3.389499,1097432349
112,216,3.117748,1097431678
8,10,3.052134,851869035
84,1653,3.658901,1156205019
73,778,3.842033,1461784481
456,296,3.834095,1110395545
300,52831,4.171687,1344182923
565,1748,3.824695,974712821
158,551,3.546545,1293016220
111,590,4.181244,840100360
200,79592,3.276720,1310044593
321,924,4.163177,1424366900
604,784,2.949476,868481795
206,73017,3.732904,1442890281
206,41571,3.652422,1442152412
548,8191,3.710309,1096856982
74,4447,2.728743,1255608385
382,3994,3.099807,1018646724
548,109205,3.364809,1392653890
283,736,3.143817,1111493942
41,68954,4.293691,1466993409
153,68954,3.676407,1335900872
653,628,4.109534,1439584168
131,1288,3.785139,1138998045
424,3386,3.911363,1353690039
254,3897,4.018220,1215831685
563,344,3.575303,1167428749
301,3623,4.014203,1108045250
248,527,4.337505,953189299
551,47,4.144834,942669480
565,248,3.377779,974716363
413,370,2.883426,993091164
37,590,3.649693,847056510
58,1589,3.632028,907762832
549,141,3.441865,857405395
227,6942,3.684074,1243762849
484,1682,3.886088,1465387384
117,47,4.180696,1163454737
427,55052,3.605163,1216014601
201,53996,3.224557,1438021378
381,150,3.799886,1115007153
609,1500,3.977370,958824969
57,3210,3.627070,1470350982
625,3526,3.468776,1019127569
329,2096,3.567966,1147997726
538,261,3.948832,879503350
381,5293,3.308129,1032798486
565,1794,3.595964,974833400
481,8360,3.831271,1339283435
638,2746,3.256972,1231346491
20,1233,4.075084,855191740
196,2019,3.844380,975416836
103,1036,4.057008,959976817
73,4878,3.708924,1461783905
57,6796,3.782095,1467008087
295,761,3.556336,1090423342
4,48783,3.528676,1298862361
170,274,3.947205,1234227686
64,5349,4.300696,1079098282
312,1608,3.059752,898007806
657,2987,4.506448,986244044
381,45732,2.653549,1170696097
24,1962,3.714301,1148728767
233,3066,3.653019,955085965
467,36,3.900473,945317020
191,3298,4.182638,975693657
386,173,2.917698,836679288
606,1177,3.170092,980176990
596,535,4.212697,965077067
625,94919,2.881613,1346065679
120,1676,2.908047,913050553
548,116799,2.510463,1428155178
382,1485,2.669666,1018646488
571,356,3.773313,1475783279
218,3635,4.272162,1108160194
379,114265,3.292000,1443293076
112,4954,3.726310,1098045051
383,58889,3.081315,1371771812
443,4516,3.885080,1227917576
476,88812,2.397214,1447256017
462,1127,3.533339,1091958692
295,619,2.796420,1061481899
24,8910,3.528653,1148778304
461,2502,4.039284,1072836617
274,105593,4.336279,1466945121
464,5540,3.777207,1051643749
479,5995,4.214215,1446621644
548,6419,3.889762,1055595688
150,47,3.684538,1436922267
510,1631,3.589182,979260578
202,527,4.437912,1110498225
282,593,4.156469,1113685084
35,581,4.141806,973747385
385,44191,3.676029,1160947088
482,288,3.982184,1437005927
575,4701,3.128928,1232915046
288,130490,3.739995,1469161834
655,225,3.628697,1145392128
74,7308,3.412751,1474614697
381,4226,4.041070,991669535
29,110,4.195945,938944407
295,5337,3.611841,1047074130
549,58,3.426255,857405496
659,1810,4.156061,941488782
69,6218,3.381460,1194744481
316,6057,2.937267,1046663775
293,1101,3.732073,1140049846
586,933,4.270430,975363199
359,2381,2.049136,957795531
586,266,3.653037,975361825
27,500,3.343078,1360088125
347,3033,3.609076,1044651008
272,1230,3.980526,1107784952
432,150,4.198063,1165548458
288,3494,4.181777,1470168569
314,7439,3.198401,1105353856
474,377,4.464209,1425645567
548,85414,3.864621,1371222273
548,3507,3.575859,978953566
576,954,3.937713,1012604449
473,1299,4.168572,939691164
92,1196,4.686148,1448798104
530,1225,3.781078,960053081
16,104,2.658692,1093070113
462,1485,2.661824,1090907338
533,733,3.535339,1076971967
665,71106,3.867215,1343764004
146,110,4.448894,845421721
406,3171,3.650643,1061362223
383,2036,2.915573,1371829742
293,6863,3.904230,1140049740
166,8665,3.368127,1111479979
502,60072,3.330976,1283139023
602,70286,4.183519,1270254469
473,49272,3.977605,1165517959
625,3508,3.670406,1019133316
16,1259,3.433627,997938917
513,3578,4.222526,1433818890
519,2941,3.226243,945362317
196,1772,2.360203,978700726
565,373,3.955019,974713644
120,735,3.709642,952583624
121,1517,3.639850,1125350568
359,915,4.063247,957479306
243,2145,4.044544,956687231
647,813,3.495843,953450886
625,57640,3.393299,1374940238
596,1289,4.291103,965230819
233,126,3.342689,955088485
233,3405,3.674313,955092565
242,595,3.424402,847339439
653,3914,4.145291,1439586299
214,7153,3.246304,1462633907
606,261,3.486426,980197670
264,2006,3.276648,1117842349
548,8781,3.172435,1131634907
269,2,3.147633,1314894727
548,161,3.639900,1021100453
625,86593,2.881613,1349117163
578,2987,4.353606,1111475566
369,2628,3.020577,962591805
354,1240,3.321369,1162168846
504,356,3.857733,1432365753
453,516,2.933669,976421014
214,56801,2.203759,1462636660
518,185,3.709536,846449928
625,8983,3.284489,1145042155
151,2701,2.664997,1140424450
389,2278,3.777856,946522793
625,135569,2.881613,1469050657
56,802,3.783108,855927315
31,3269,3.286564,951009046
379,106438,3.533183,1443292420
381,2424,3.046779,949367869
404,247,3.845262,850779543
204,541,4.120677,1226321444
381,7502,3.797164,1304471638
31,1358,4.143147,945113981
548,4495,3.303397,1030464554
389,1215,3.927058,946520615
616,466,3.441476,1408780287
498,1150,3.641519,940364481
670,3326,3.100625,1015829081
329,1721,3.279913,1148006128
164,344,2.351553,1390767810
356,3409,3.536852,1130106109
112,4308,3.552016,1098374167
151,2990,3.130860,1114309060
294,3911,3.273016,1064616386
206,31221,2.535125,1442152533
627,2707,3.823273,974768877
31,5125,3.780090,1012830712
213,1517,2.958667,1218403299
359,3543,4.057446,957479973
86,292,3.246358,837507117
213,8998,3.258587,1228797119
523,3039,3.523522,1391353767
467,2501,4.101265,944898002
385,6709,3.146859,1154550243
397,786,3.285363,838804170
548,3194,3.516985,1067207663
314,3176,3.263555,1101033050
403,63859,3.350686,1462946142
597,6874,3.927915,1138659493
213,69844,3.574497,1260704910
62,26662,3.385246,1216050266
408,50,4.471579,962646253
151,8493,3.401014,1114306172
313,3006,3.741499,959931078
406,2302,3.743482,1097698290
292,7386,4.276860,1111488895
70,3791,4.091706,1348153799
467,2739,4.187842,945010270
221,3127,3.110513,1014306911
57,54001,3.762340,1467005323
233,1373,3.442183,955087688
22,1175,3.949591,853851089
421,1224,3.924734,892820870
235,1235,3.930825,1213851075
510,1244,3.921863,1093278062
119,2668,3.711680,951009230
585,3285,3.494489,1271763721
158,235,3.787184,1291599967
265,1296,4.137970,995664905
487,48774,3.460447,1464121553
209,7502,4.155435,1402191603
72,1617,4.167373,974659023
578,780,3.693708,1111475148
564,70286,4.035316,1403260316
381,2683,3.326285,956018176
215,1302,4.033436,978417948
611,2717,3.281654,1348595057
253,7,3.572812,869101615
7,8874,3.624674,1108134521
312,3468,3.452327,1077052008
60,3751,2.746485,1144756109
118,82527,3.808264,1320637762
312,920,3.449443,898526635
74,8874,3.774817,1348568180
616,69481,3.961995,1425503866
625,116799,2.240225,1451567453
476,37386,2.019719,1447327450
280,296,4.075275,838231079
233,2671,3.822426,955090850
374,2528,3.362485,939235206
660,247,3.708831,834598355
385,2193,3.453393,1153501613
16,524,2.753913,1166586387
407,4329,4.190987,1447952575
532,3791,3.319478,1244308218
515,766,3.907627,853893166
70,2136,3.472423,1348153829
74,5673,3.417583,1337591896
120,1287,3.964040,913232524
501,480,3.058818,1228946663
586,3462,4.561010,975362198
494,1772,3.461518,954684794
387,3268,2.108607,1047027988
166,832,2.868528,1111981626
598,910,4.357889,940708456
372,587,3.610197,1462741796
364,1690,2.949937,942346590
454,3996,3.678821,994622751
503,52,4.059243,861302194
240,435,3.082751,991862480
343,2971,4.110907,945124802
372,84392,3.713378,1462736159
300,6730,4.171687,1344189016
237,946,4.195798,1109969559
160,150,3.902339,1183519814
549,1036,4.097071,857406576
645,2428,2.478842,944933351
190,2333,3.499772,968093085
586,1066,4.367363,975362967
356,2028,3.971637,1130104473
392,515,4.105112,891533055
382,218,3.243505,1018682944
565,1518,3.272344,974714563
631,858,4.218962,1443807838
57,55805,3.364393,1467003527
576,2184,3.655286,1018058000
608,3210,3.782920,1113406599
625,1729,3.647047,1019132386
213,70599,2.787159,1260688196
506,55052,3.621630,1340413352
387,3114,3.317141,1047113105
109,364,3.861045,843302154
195,356,3.830417,848098235
581,6947,3.230328,1165900254
112,6638,3.708093,1097432077
152,288,3.576956,847296748
248,2746,3.627550,953271323
666,3534,2.883397,1010198050
137,5378,3.908873,1405977563
372,60950,3.413393,1462745710
130,736,2.891712,965328135
179,919,3.788543,1437424660
277,153,2.890893,1321812623
476,91094,3.569950,1447255881
78,1704,3.580117,1183844513
469,5673,3.144449,1296197495
428,4878,3.942905,1004906303
389,5508,3.775541,1030999212
296,318,4.295049,1100129621
356,454,3.411634,1130105694
484,1210,3.959944,1465387290
502,81535,3.612839,1298260532
313,2599,3.913654,959933171
479,1527,4.047722,1446622660
31,3804,4.168403,968788764
515,1376,3.476159,853895670
158,37731,3.653719,1292893813
562,924,3.949867,1172695223
435,281,4.045904,886375700
398,71530,3.205561,1268904774
453,635,3.524552,976422582
519,1261,3.756377,945363973
354,32029,2.708882,1127049290
406,4420,3.269536,1061360689
14,7361,3.900688,1331380159
9,110,4.091317,1154473268
214,4014,2.968384,1462637895
581,4499,3.251349,1167163635
131,1275,3.474430,1138999930
458,1617,3.560695,1471384562
593,3717,3.529192,995420037
423,3007,3.966269,980859698
453,2829,3.441875,976420993
120,1317,3.493849,913050333
565,149,3.940648,974842655
91,81,3.313550,875520409
151,2707,3.444666,1114310351
381,592,3.571933,1053103704
389,527,4.274020,946509889
381,34334,2.931154,1148314797
95,3471,3.670214,1291780906
3,223,3.860380,835355749
21,7153,3.375680,1224043033
655,256,3.463754,1145392546
74,3252,3.853818,1267705304
625,1198,3.942421,1019124147
42,1240,4.000466,1093886838
233,1209,4.195798,955086564
384,34,3.479275,852810527
16,4235,3.504149,997937713
422,160,2.437194,835170225
389,356,4.119126,973840479
190,2701,2.188803,968093403
581,3593,2.214465,1273519247
300,71494,4.171687,1344189209
59,1225,3.695816,961127896
31,4489,3.680887,1039066779
285,62,3.213500,853878869
453,2120,3.356830,976420886
199,1273,3.568475,1068822696
476,102445,3.420897,1447239656
498,1097,3.912611,940364445
464,4993,3.998695,1049913589
190,2580,3.528593,968093085
413,344,3.108153,993089460
588,930,4.164504,1111360673
156,908,4.274094,943350749
588,3006,4.131028,1111368210
431,349,4.002228,1172908489
554,71535,3.980979,1423011745
95,2423,3.535776,1291777298
103,1252,4.374140,956598547
469,1367,2.588368,1296189597
428,1610,3.821520,943193215
242,2,3.075778,847339662
473,5902,4.051335,1075915870
415,2962,3.360165,1039390474
201,2028,3.766295,1437933564
554,79553,3.897326,1423010394
104,6996,2.633563,1117751234
462,364,3.685295,1091049697
562,3034,3.680375,1172696345
49,85774,3.766318,1367724708
443,1923,4.169193,1227920217
417,225,3.091998,841446722
562,5872,3.326170,1172766277
565,2580,3.956278,974711243
428,2858,4.185171,939332587
353,32,4.078119,1420521602
314,1090,3.731756,1101033011
380,110,3.965569,1378180018
200,33558,3.637701,1229285008
363,27821,3.638512,1218566855
343,1265,4.077531,945123604
665,109487,4.088093,1441100696
71,52,4.212847,853954401
20,1344,3.446513,855192636
597,1222,4.045178,1138659491
581,104,3.125965,1165900726
83,296,4.403775,835973380
403,2918,3.776219,1443424373
548,7040,3.386411,1071595982
135,3948,3.951519,1361246072
68,198,3.718543,854714394
339,350,3.092551,841656557
519,552,3.295776,945369783
215,2915,3.819318,978417916
515,1257,3.770149,854116076
530,348,3.760881,959966045
666,168,3.109835,995232660
229,1220,4.175970,1449334010
477,3623,2.182524,971879378
462,1537,3.301019,1090908587
462,1748,3.300615,1090907567
300,4450,4.022661,1344183002
74,4343,2.749784,1255596208
214,2193,2.787408,1462635387
24,1078,3.798664,1148778808
571,48774,3.797012,1475786239
565,447,3.549970,974837361
357,994,2.571714,1168393727
73,4995,3.630075,1461783881
32,7361,4.241528,1273542961
548,66934,3.511103,1260618718
465,10,4.058895,829911793
131,1527,3.288026,1138998269
588,296,4.156952,1111347136
106,1370,3.215381,1086960509
494,509,3.586582,954685352
24,4267,3.531240,1148778637
431,5618,4.326029,1111579074
88,663,2.936809,858623335
416,434,3.900460,848984796
476,70286,3.864734,1447239354
196,1222,3.796907,975417065
18,1193,4.186431,1127469556
379,5991,2.814940,1443625615
241,1288,4.166542,1098940479
388,3548,4.024206,974670100
523,81932,3.681000,1391350429
521,1358,3.917703,1142024143
520,3307,4.257172,1463338910
469,5872,2.721355,1296198424
92,59369,4.236105,1448798219
434,54997,3.997277,1417930369
573,61024,3.493153,1436779885
31,6234,3.780090,1048704049
156,1396,3.431635,943350366
460,648,3.371423,859210690
177,5903,3.422893,1340917181
438,590,4.231604,831691372
569,253,4.107562,835002305
233,2025,3.753805,955093330
100,17,3.935072,938586999
585,527,4.304495,1271762696
9,4993,4.227311,1154464819
158,82242,3.363793,1295146250
16,4223,3.018206,997937775
548,91610,3.364809,1323606101
562,593,4.003434,1172695985
313,2331,3.580960,959933537
271,6537,3.082255,1469306137
24,3100,3.752469,1148728895
103,3508,4.053330,957895708
34,2507,3.299213,1032766463
111,736,4.028976,840100695
527,50872,4.038746,1428641066
453,4191,3.861549,989110944
364,1088,3.550871,942345287
343,2988,4.217745,945123680
90,1214,4.550793,1257620544
147,1831,2.742216,1256070809
260,1005,3.458376,949948831
389,1299,4.161755,946509990
489,3949,4.051358,1308939626
483,2901,3.821740,949292302
528,778,3.805802,1281233941
625,1374,3.498320,1019123880
345,1300,4.205465,850726036
581,4642,3.368840,1155617375
614,6650,3.843869,1208297961
469,661,3.301197,1296197346
244,2717,2.845149,1094227078
273,94777,3.704687,1453588079
31,5445,3.745862,1024891611
351,1240,4.176924,1003179997
581,6350,3.592031,1155617729
462,434,2.628498,1091958494
389,1876,3.229280,946521065
194,3114,4.069687,971215982
78,586,3.058940,1183920099
276,71535,4.198404,1345335907
303,186,2.993710,843793164
188,2356,3.811257,1233450018
433,2959,4.485528,1138382850
151,3753,3.139601,1113907398
469,68157,3.546119,1296196663
389,1466,4.050120,946522725
149,3730,4.351997,1059604436
473,2726,4.107886,940539221
472,2710,3.025663,1242510718
381,1777,3.156969,1151120513
429,79132,4.254783,1304132079
84,2406,3.827323,1156205072
304,8169,3.572751,1299438027
305,6934,2.880958,1352655901
78,7147,3.643257,1163005091
233,1358,4.135004,955092479
74,1920,3.261632,1255596503
548,3347,3.861714,1053171599
365,3948,2.367592,1444529207
599,4734,3.171872,1008571151
476,46723,3.157283,1447072649
519,2668,3.755061,945367229
535,303,3.436442,973376255
601,2096,4.603719,1431958441
18,1255,3.826431,1127472442
74,2076,3.867344,1255503604
610,5481,1.542560,1029869771
204,44761,4.196817,1226321663
458,2947,3.027074,1471386403
432,8636,4.033971,1140454343
385,19,2.919719,1153417956
510,5902,3.839894,1093277258
469,110,3.295577,1296195515
316,5880,2.303515,1046663682
282,7941,3.868379,1113684719
655,6539,4.321618,1145390212
100,2126,3.224586,938585869
289,316,3.721240,845862175
453,100,3.405791,976420764
57,32587,3.847295,1469154890
84,1920,3.700633,1156205568
473,4029,3.842412,1158605083
606,1380,3.296464,980180654
628,1485,2.723464,1201389246
103,417,3.812055,958249107
609,541,4.227990,939361579
453,1597,2.985350,976424099
469,5064,3.100117,1296193249
96,778,4.335311,1016317192
217,2918,4.508811,1095792527
351,4816,3.530028,1010430774
343,58,4.249590,945123389
135,2289,4.127824,1361244842
21,6385,3.133275,1238730960
89,36,3.730973,1239758454
424,77907,3.619048,1353701649
502,1148,4.076098,1283138070
214,173,2.597215,1462638554
95,47099,3.669380,1292392505
96,4681,3.771391,1025556197
162,454,3.487514,837629488
57,3039,3.720465,1467006042
389,2169,3.403619,973840335
453,19,2.456866,976427428
490,2700,3.796744,944961222
380,3717,2.822674,1378179695
581,3972,3.200104,1168658500
38,912,4.372642,981308213
548,3545,3.523551,1073215458
389,2250,3.471054,946529090
428,6945,4.032114,1110945213
565,3730,4.182715,974710334
24,40819,3.731601,1148671278
162,457,3.959533,837629427
43,356,4.216403,1473258274
16,3787,3.320254,997937795
565,2659,3.707804,974833079
298,3421,3.721890,1318705985
588,1221,4.232404,1111287930
581,435,2.674428,1167158760
407,7153,4.091889,1447951493
246,1358,4.093688,1012187337
576,2882,2.811893,1012593044
368,3623,2.802721,967059959
112,5013,3.412059,1098374091
82,4144,4.090311,1307172241
453,500,3.320518,976422542
255,194,4.169769,845157685
606,3724,3.654108,980176226
666,516,3.153484,993347047
441,273,3.587134,835337370
30,2384,2.521298,1313925639
31,296,4.207746,994439589
31,2146,3.445984,945295052
23,3033,3.523108,1131664474
11,1089,4.016468,942766420
151,3955,2.924441,1114309240
